bus_id,bus_name,date,is_weekend,source,dest,operator,bus_type,capacity,seats_available,departure_time,arrival_time,duration_hours,distance_km,price,rating,is_night_service,is_direct,ai_generated
10174,ELE-10174,2026-02-02,False,Delhi,Shimla,Mahasagar Travels,Electric Bus,40,29,00:00:00,11:12:00,11.2,559,700,4.4,True,True,False
10175,ELE-10175,2026-02-02,False,Delhi,Manali,GSRTC,Electric Bus,40,8,07:30:00,18:00:00,10.5,527,650,4.2,False,True,False
10176,NON-10176,2026-02-02,False,Delhi,Manali,National Travels,Non-AC Seater,50,12,06:00:00,18:48:00,12.8,638,500,4.0,False,True,False
10177,AC -10177,2026-02-02,False,Delhi,Manali,APSRTC,AC Seater,45,42,14:00:00,03:24:00,13.4,671,700,3.9,False,True,False
10178,MUL-10178,2026-02-02,False,Delhi,Manali,WBTC,Multi-Axle Volvo,43,38,15:00:00,00:42:00,9.7,485,950,4.5,False,True,False
10179,VOL-10179,2026-02-02,False,Delhi,Manali,HRTC,Volvo AC,40,35,16:00:00,05:48:00,13.8,691,1200,4.4,False,True,False
10180,AC -10180,2026-02-02,False,Delhi,Manali,UPSRTC,AC Seater,45,16,20:30:00,07:48:00,11.3,565,600,4.0,False,True,False
10181,AC -10181,2026-02-02,False,Delhi,Manali,Raj Travels,AC Semi-Sleeper,40,36,17:30:00,07:42:00,14.2,710,850,4.2,False,True,False
10182,VOL-10182,2026-02-02,False,Delhi,Manali,Raj Travels,Volvo AC,40,23,21:00:00,09:48:00,12.8,642,1150,4.4,True,True,False
10183,VOL-10183,2026-02-02,False,Mumbai,Ahmedabad,MSRTC,Volvo AC,40,21,08:30:00,23:30:00,39.0,1949,3450,4.0,False,True,False
10184,AC -10184,2026-02-02,False,Mumbai,Ahmedabad,CSRTC,AC Sleeper,35,15,06:00:00,08:48:00,26.8,1340,1950,4.0,False,True,False
10185,ELE-10185,2026-02-02,False,Mumbai,Ahmedabad,RSRTC,Electric Bus,40,37,16:00:00,08:30:00,16.5,827,1050,4.0,False,True,False
10186,AC -10186,2026-02-02,False,Mumbai,Ahmedabad,Shrinath Travels,AC Sleeper,35,17,09:00:00,13:24:00,28.4,1419,2050,4.6,False,True,False
10187,ELE-10187,2026-02-02,False,Mumbai,Ahmedabad,Mahasagar Travels,Electric Bus,40,7,11:00:00,02:00:00,39.0,1948,2500,4.2,False,True,False
10188,AC -10188,2026-02-02,False,Mumbai,Ahmedabad,Green Line,AC Seater,45,11,20:00:00,17:18:00,21.3,1065,1100,4.2,False,True,False
10189,ELE-10189,2026-02-02,False,Mumbai,Ahmedabad,Kerala RTC,Electric Bus,40,10,17:00:00,10:24:00,17.4,872,1100,4.0,False,True,False
10190,ELE-10190,2026-02-02,False,Mumbai,Ahmedabad,APSRTC,Electric Bus,40,33,04:00:00,18:36:00,38.6,1931,2450,4.0,True,True,False
10191,VOL-10191,2026-02-02,False,Mumbai,Ahmedabad,Garuda Travels,Volvo AC,40,40,21:30:00,19:06:00,21.6,1079,1900,4.4,True,True,False
10192,NON-10192,2026-02-02,False,Mumbai,Indore,TSRTC,Non-AC Sleeper,40,9,05:30:00,21:06:00,15.6,779,750,3.9,True,True,False
10193,ELE-10193,2026-02-02,False,Mumbai,Indore,KK Travels,Electric Bus,40,38,05:00:00,20:12:00,15.2,760,950,4.2,True,True,False
10194,AC -10194,2026-02-02,False,Mumbai,Indore,MSRTC,AC Seater,45,12,12:00:00,18:36:00,6.6,330,350,3.8,False,True,False
10195,ELE-10195,2026-02-02,False,Mumbai,Indore,Konduskar Travels,Electric Bus,40,19,11:30:00,01:48:00,14.3,715,900,4.5,False,True,False
10196,AC -10196,2026-02-02,False,Mumbai,Indore,Kaveri Travels,AC Semi-Sleeper,40,19,16:00:00,08:00:00,16.0,802,950,4.3,False,True,False
10197,AC -10197,2026-02-02,False,Mumbai,Indore,National Travels,AC Seater,45,8,19:00:00,13:36:00,18.6,929,950,4.3,False,True,False
10198,NON-10198,2026-02-02,False,Mumbai,Indore,APSRTC,Non-AC Sleeper,40,26,20:00:00,08:36:00,12.6,628,600,3.8,False,True,False
10199,AC -10199,2026-02-02,False,Mumbai,Indore,UPSRTC,AC Semi-Sleeper,40,32,02:00:00,05:06:00,27.1,1355,1650,4.1,True,True,False
10200,AC -10200,2026-02-02,False,Mumbai,Indore,TNSTC,AC Seater,45,22,22:30:00,21:30:00,23.0,1149,1200,3.9,True,True,False
10201,ELE-10201,2026-02-02,False,Mumbai,Indore,ASTC,Electric Bus,40,32,01:00:00,13:42:00,12.7,636,800,4.0,True,True,False
10202,AC -10202,2026-02-02,False,Bangalore,Goa,PEPSU,AC Seater,45,29,05:00:00,17:36:00,12.6,628,650,3.8,True,True,False
10203,AC -10203,2026-02-02,False,Bangalore,Goa,Goa RTC,AC Semi-Sleeper,40,24,06:00:00,15:30:00,9.5,474,550,3.9,False,True,False
10204,NON-10204,2026-02-02,False,Bangalore,Goa,RSRTC,Non-AC Sleeper,40,9,09:00:00,22:12:00,13.2,661,650,3.9,False,True,False
10205,MUL-10205,2026-02-02,False,Bangalore,Goa,APSRTC,Multi-Axle Volvo,43,25,16:00:00,03:48:00,11.8,589,1200,4.1,False,True,False
10206,AC -10206,2026-02-02,False,Bangalore,Goa,Kaveri Travels,AC Sleeper,35,13,11:30:00,23:54:00,12.4,620,900,4.6,False,True,False
10207,ELE-10207,2026-02-02,False,Bangalore,Goa,JRTC,Electric Bus,40,39,17:30:00,09:30:00,16.0,798,1000,4.3,False,True,False
10208,VOL-10208,2026-02-02,False,Bangalore,Goa,APSRTC,Volvo AC,40,25,19:30:00,04:24:00,8.9,446,800,4.4,False,True,False
10209,NON-10209,2026-02-02,False,Bangalore,Goa,CSRTC,Non-AC Seater,50,19,21:00:00,06:36:00,9.6,479,400,3.7,True,True,False
10210,VOL-10210,2026-02-02,False,Bangalore,Goa,Raj Travels,Volvo AC,40,26,03:00:00,12:48:00,9.8,490,850,4.4,True,True,False
10211,MUL-10211,2026-02-02,False,Bangalore,Goa,Parveen Travels,Multi-Axle Volvo,43,38,21:30:00,02:48:00,5.3,265,550,4.5,True,True,False
10212,AC -10212,2026-02-02,False,Bangalore,Hyderabad,SRS Travels,AC Sleeper,35,7,06:30:00,05:48:00,23.3,1163,1650,4.4,False,True,False
10213,NON-10213,2026-02-02,False,Bangalore,Hyderabad,RSRTC,Non-AC Sleeper,40,21,05:30:00,02:54:00,21.4,1069,1050,4.0,True,True,False
10214,MUL-10214,2026-02-02,False,Bangalore,Hyderabad,PEPSU,Multi-Axle Volvo,43,26,13:00:00,09:18:00,20.3,1014,2050,4.2,False,True,False
10215,ELE-10215,2026-02-02,False,Bangalore,Hyderabad,ASTC,Electric Bus,40,25,11:30:00,02:54:00,39.4,1970,2500,4.3,False,True,False
10216,AC -10216,2026-02-02,False,Bangalore,Hyderabad,WBTC,AC Sleeper,35,22,11:00:00,01:00:00,38.0,1901,2750,4.2,False,True,False
10217,VOL-10217,2026-02-02,False,Bangalore,Hyderabad,PRTC,Volvo AC,40,36,19:30:00,09:24:00,37.9,1897,3350,4.1,False,True,False
10218,NON-10218,2026-02-02,False,Bangalore,Hyderabad,RSRTC,Non-AC Seater,50,33,20:30:00,14:18:00,17.8,890,700,3.8,False,True,False
10219,AC -10219,2026-02-02,False,Chennai,Bangalore,SETC,AC Semi-Sleeper,40,40,07:00:00,09:24:00,26.4,1321,1600,3.9,False,True,False
10220,AC -10220,2026-02-02,False,Chennai,Bangalore,Garuda Travels,AC Seater,45,25,08:00:00,08:18:00,24.3,1217,1250,4.3,False,True,False
10221,NON-10221,2026-02-02,False,Chennai,Bangalore,Kaveri Travels,Non-AC Seater,50,38,15:00:00,08:54:00,17.9,893,700,4.0,False,True,False
10222,NON-10222,2026-02-02,False,Chennai,Bangalore,Bharathi Travels,Non-AC Seater,50,32,12:00:00,00:42:00,36.7,1835,1450,3.9,False,True,False
10223,ELE-10223,2026-02-02,False,Chennai,Bangalore,SR Travels,Electric Bus,40,32,09:00:00,21:48:00,36.8,1840,2350,4.6,False,True,False
10224,AC -10224,2026-02-02,False,Chennai,Bangalore,Neeta Travels,AC Sleeper,35,7,18:00:00,14:48:00,20.8,1040,1500,4.4,False,True,False
10225,AC -10225,2026-02-02,False,Chennai,Bangalore,SETC,AC Sleeper,35,8,17:30:00,07:30:00,38.0,1901,2750,3.9,False,True,False
10226,NON-10226,2026-02-02,False,Chennai,Bangalore,Eagle Travels,Non-AC Sleeper,40,26,01:00:00,14:30:00,37.5,1877,1800,4.0,True,True,False
10227,AC -10227,2026-02-02,False,Chennai,Bangalore,Shrinath Travels,AC Sleeper,35,33,00:00:00,20:24:00,20.4,1022,1450,4.4,True,True,False
10228,NON-10228,2026-02-02,False,Chennai,Bangalore,Paulo Travels,Non-AC Seater,50,24,22:30:00,17:06:00,18.6,931,750,4.1,True,True,False
10229,MUL-10229,2026-02-02,False,Kochi,Bangalore,Eagle Travels,Multi-Axle Volvo,43,38,05:00:00,17:18:00,12.3,616,1250,4.7,True,True,False
10230,AC -10230,2026-02-02,False,Kochi,Bangalore,Skyline Travels,AC Seater,45,23,07:30:00,11:00:00,3.5,176,200,4.2,False,True,False
10231,NON-10231,2026-02-02,False,Kochi,Bangalore,RSRTC,Non-AC Seater,50,36,12:00:00,15:36:00,3.6,182,150,3.8,False,True,False
10232,AC -10232,2026-02-02,False,Kochi,Bangalore,UPSRTC,AC Semi-Sleeper,40,24,11:30:00,14:42:00,3.2,162,200,4.2,False,True,False
10233,AC -10233,2026-02-02,False,Kochi,Bangalore,KPN Travels,AC Semi-Sleeper,40,25,10:30:00,19:48:00,9.3,466,550,4.3,False,True,False
10234,VOL-10234,2026-02-02,False,Kochi,Bangalore,KK Travels,Volvo AC,40,22,17:30:00,09:00:00,15.5,775,1350,4.5,False,True,False
10235,NON-10235,2026-02-02,False,Kochi,Bangalore,RSRTC,Non-AC Sleeper,40,40,19:00:00,05:18:00,10.3,517,500,3.8,False,True,False
10236,ELE-10236,2026-02-02,False,Kochi,Bangalore,BMTC,Electric Bus,40,13,21:30:00,03:12:00,5.7,286,350,4.3,True,True,False
10237,NON-10237,2026-02-02,False,Kochi,Bangalore,Orange Travels,Non-AC Sleeper,40,6,21:00:00,07:12:00,10.2,511,500,4.1,True,True,False
10238,AC -10238,2026-02-02,False,Kochi,Bangalore,Mahasagar Travels,AC Semi-Sleeper,40,12,01:00:00,08:24:00,7.4,368,450,4.5,True,True,False
10239,AI-10239,2026-02-02,False,Ujjain,Tiruvannamalai,KK Travels,Electric Bus,40,25,10:00:00,21:48:00,11.8,588,750,4.3,False,False,True
10240,AI-10240,2026-02-02,False,Ujjain,Tiruvannamalai,WBTC,AC Seater,45,43,11:00:00,02:30:00,15.5,776,800,3.9,False,False,True
10241,AI-10241,2026-02-02,False,Ujjain,Tiruvannamalai,ASTC,Volvo AC,40,34,21:00:00,09:12:00,12.2,612,1100,4.3,True,False,True
10242,AI-10242,2026-02-02,False,Panaji,Mumbai,KSRTC,Non-AC Sleeper,40,37,05:30:00,19:36:00,14.1,706,700,3.7,True,False,True
10243,AI-10243,2026-02-02,False,Panaji,Mumbai,KK Travels,AC Semi-Sleeper,40,14,06:00:00,15:36:00,9.6,481,600,4.3,False,False,True
10244,AI-10244,2026-02-02,False,Panaji,Mumbai,Konduskar Travels,Electric Bus,40,13,17:30:00,04:48:00,11.3,565,700,4.6,False,False,True
10245,AI-10245,2026-02-02,False,Thane,Munnar,OSRTC,Multi-Axle Volvo,43,25,09:00:00,14:24:00,5.4,270,550,4.4,False,False,True
10246,AI-10246,2026-02-02,False,Thane,Munnar,TSRTC,Multi-Axle Volvo,43,14,01:00:00,14:54:00,13.9,694,1400,4.4,True,False,True
10247,AI-10247,2026-02-02,False,Thane,Munnar,BMTC,Volvo AC,40,35,07:30:00,17:54:00,10.4,519,900,4.3,False,False,True
10248,AI-10248,2026-02-02,False,Thanjavur,Chandigarh,HRTC,AC Sleeper,35,22,09:00:00,16:30:00,7.5,374,550,3.9,False,False,True
10249,AI-10249,2026-02-02,False,Thanjavur,Chandigarh,SR Travels,Volvo AC,40,24,07:00:00,15:12:00,8.2,412,750,4.6,False,False,True
10250,AI-10250,2026-02-02,False,Thanjavur,Chandigarh,SR Travels,Non-AC Seater,50,17,06:00:00,13:54:00,7.9,397,300,4.0,False,False,True
10251,AI-10251,2026-02-02,False,Bhuj,Alibag,TSRTC,Electric Bus,40,23,01:00:00,14:18:00,13.3,667,850,4.0,True,False,True
10252,AI-10252,2026-02-02,False,Bhuj,Alibag,Konduskar Travels,AC Semi-Sleeper,40,24,14:00:00,19:00:00,5.0,252,300,4.4,False,False,True
10253,AI-10253,2026-02-02,False,Bhuj,Alibag,Raj Travels,Multi-Axle Volvo,43,20,17:30:00,07:00:00,13.5,677,1350,4.7,False,False,True
10254,AI-10254,2026-02-02,False,Yelagiri,Meerut,OSRTC,Non-AC Seater,50,20,04:00:00,11:00:00,7.0,350,300,3.7,True,False,True
10255,AI-10255,2026-02-02,False,Yelagiri,Meerut,TNSTC,Multi-Axle Volvo,43,29,02:00:00,07:24:00,5.4,272,550,4.4,True,False,True
10256,AI-10256,2026-02-02,False,Yelagiri,Meerut,Kerala RTC,Multi-Axle Volvo,43,38,21:30:00,06:36:00,9.1,454,900,4.1,True,False,True
10257,AI-10257,2026-02-02,False,Ahmedabad,Tumkur,RSRTC,AC Seater,45,28,13:00:00,21:30:00,8.5,425,450,3.8,False,False,True
10258,AI-10258,2026-02-02,False,Ahmedabad,Tumkur,Goa RTC,AC Seater,45,8,05:00:00,15:18:00,10.3,514,550,3.8,True,False,True
10259,AI-10259,2026-02-02,False,Ahmedabad,Tumkur,Kaveri Travels,Multi-Axle Volvo,43,9,14:00:00,19:06:00,5.1,257,500,4.4,False,False,True
10260,AI-10260,2026-02-02,False,Asansol,Latur,DTC,Volvo AC,40,32,17:00:00,04:36:00,11.6,578,1000,4.2,False,False,True
10261,AI-10261,2026-02-02,False,Asansol,Latur,Shrinath Travels,Multi-Axle Volvo,43,43,23:30:00,09:48:00,10.3,516,1050,4.5,True,False,True
10262,AI-10262,2026-02-02,False,Asansol,Latur,RedBus Express,Volvo AC,40,27,08:00:00,17:48:00,9.8,491,850,4.4,False,False,True
10263,AI-10263,2026-02-02,False,Yelagiri,Balasore,WBTC,Non-AC Sleeper,40,17,21:30:00,02:30:00,5.0,251,250,3.7,True,False,True
10264,AI-10264,2026-02-02,False,Yelagiri,Balasore,BSRTC,AC Seater,45,12,22:00:00,12:24:00,14.4,719,750,4.0,True,False,True
10265,AI-10265,2026-02-02,False,Yelagiri,Balasore,GSRTC,Electric Bus,40,19,17:30:00,09:00:00,15.5,774,1000,4.1,False,False,True
10266,AI-10266,2026-02-02,False,Alappuzha,Kasaragod,Shrinath Travels,Electric Bus,40,32,23:00:00,12:42:00,13.7,686,900,4.6,True,False,True
10267,AI-10267,2026-02-02,False,Alappuzha,Kasaragod,MSRTC,AC Semi-Sleeper,40,8,05:30:00,12:48:00,7.3,363,450,3.8,True,False,True
10268,AI-10268,2026-02-02,False,Alappuzha,Kasaragod,JRTC,Volvo AC,40,24,08:30:00,18:24:00,9.9,495,850,4.1,False,False,True
10269,AI-10269,2026-02-02,False,Asansol,Mumbai,VRL Travels,AC Semi-Sleeper,40,32,17:30:00,02:48:00,9.3,463,550,4.3,False,False,True
10270,AI-10270,2026-02-02,False,Asansol,Mumbai,SETC,Non-AC Seater,50,34,03:00:00,10:24:00,7.4,371,300,3.6,True,False,True
10271,AI-10271,2026-02-02,False,Asansol,Mumbai,TSRTC,Multi-Axle Volvo,43,12,13:00:00,16:36:00,3.6,182,350,4.5,False,False,True
10272,AI-10272,2026-02-02,False,Kakinada,Navi Mumbai,Sharma Travels,Volvo AC,40,6,01:00:00,15:12:00,14.2,712,1250,4.5,True,False,True
10273,AI-10273,2026-02-02,False,Kakinada,Navi Mumbai,BSRTC,AC Semi-Sleeper,40,22,05:30:00,14:42:00,9.2,458,550,3.9,True,False,True
10274,AI-10274,2026-02-02,False,Kakinada,Navi Mumbai,Konduskar Travels,Electric Bus,40,25,19:30:00,00:36:00,5.1,253,300,4.2,False,False,True
10275,AI-10275,2026-02-02,False,Kodaikanal,Bilaspur,Jabbar Travels,Multi-Axle Volvo,43,22,21:00:00,09:42:00,12.7,634,1250,4.5,True,False,True
10276,AI-10276,2026-02-02,False,Kodaikanal,Bilaspur,Kerala RTC,AC Seater,45,41,13:00:00,19:42:00,6.7,337,350,3.9,False,False,True
10277,AI-10277,2026-02-02,False,Kodaikanal,Bilaspur,National Travels,Multi-Axle Volvo,43,20,22:00:00,09:12:00,11.2,562,1100,4.5,True,False,True
10278,AI-10278,2026-02-02,False,Nellore,Lonavala,JRTC,AC Sleeper,35,14,23:30:00,08:36:00,9.1,456,650,4.0,True,False,True
10279,AI-10279,2026-02-02,False,Nellore,Lonavala,Sharma Travels,AC Semi-Sleeper,40,6,22:30:00,03:12:00,4.7,236,300,4.2,True,False,True
10280,AI-10280,2026-02-02,False,Nellore,Lonavala,Bharathi Travels,Multi-Axle Volvo,43,12,21:00:00,00:12:00,3.2,162,300,4.5,True,False,True
10281,AI-10281,2026-02-02,False,Ujjain,Chandigarh,Goa RTC,Multi-Axle Volvo,43,6,18:00:00,03:18:00,9.3,466,950,4.2,False,False,True
10282,AI-10282,2026-02-02,False,Ujjain,Chandigarh,OSRTC,Non-AC Seater,50,7,19:00:00,03:48:00,8.8,442,350,3.5,False,False,True
10283,AI-10283,2026-02-02,False,Ujjain,Chandigarh,Goa RTC,Multi-Axle Volvo,43,19,14:00:00,20:42:00,6.7,336,650,4.1,False,False,True
10284,AI-10284,2026-02-02,False,Panvel,Alibag,BSRTC,Non-AC Sleeper,40,40,04:00:00,17:00:00,13.0,648,600,3.9,True,False,True
10285,AI-10285,2026-02-02,False,Panvel,Alibag,ASTC,AC Semi-Sleeper,40,18,17:30:00,09:12:00,15.7,787,950,4.1,False,False,True
10286,AI-10286,2026-02-02,False,Panvel,Alibag,KK Travels,Non-AC Sleeper,40,33,23:30:00,12:24:00,12.9,644,600,4.0,True,False,True
10287,AI-10287,2026-02-02,False,Udaipur,Mahabalipuram,Konduskar Travels,Non-AC Sleeper,40,5,09:30:00,00:36:00,15.1,753,700,3.9,False,False,True
10288,AI-10288,2026-02-02,False,Udaipur,Mahabalipuram,BMTC,Non-AC Sleeper,40,32,20:00:00,06:24:00,10.4,522,500,3.9,False,False,True
10289,AI-10289,2026-02-02,False,Udaipur,Mahabalipuram,Skyline Travels,AC Sleeper,35,29,19:30:00,06:12:00,10.7,537,750,4.3,False,False,True
10290,AI-10290,2026-02-02,False,Trichy,Rameshwaram,National Travels,Volvo AC,40,16,21:30:00,11:30:00,14.0,699,1250,4.6,True,False,True
10291,AI-10291,2026-02-02,False,Trichy,Rameshwaram,Eagle Travels,AC Semi-Sleeper,40,32,23:30:00,03:30:00,4.0,200,250,4.3,True,False,True
10292,AI-10292,2026-02-02,False,Trichy,Rameshwaram,SRS Travels,Non-AC Seater,50,34,11:30:00,17:00:00,5.5,275,200,3.8,False,False,True
10293,AI-10293,2026-02-02,False,Belur,Panipat,IntrCity SmartBus,Electric Bus,40,25,11:30:00,23:06:00,11.6,582,750,4.4,False,False,True
10294,AI-10294,2026-02-02,False,Belur,Panipat,CSRTC,Non-AC Seater,50,20,14:00:00,19:12:00,5.2,259,200,3.6,False,False,True
10295,AI-10295,2026-02-02,False,Belur,Panipat,Sharma Travels,AC Semi-Sleeper,40,31,05:00:00,11:36:00,6.6,329,400,4.4,True,False,True
10296,AI-10296,2026-02-02,False,Bhilai,Kollam,Garuda Travels,AC Semi-Sleeper,40,37,03:00:00,15:24:00,12.4,618,750,4.2,True,False,True
10297,AI-10297,2026-02-02,False,Bhilai,Kollam,BSRTC,Multi-Axle Volvo,43,11,07:30:00,23:12:00,15.7,783,1550,4.4,False,False,True
10298,AI-10298,2026-02-02,False,Bhilai,Kollam,Sharma Travels,Non-AC Sleeper,40,25,23:30:00,05:30:00,6.0,299,300,3.9,True,False,True
10299,VOL-10299,2026-02-03,False,Delhi,Jaipur,KPN Travels,Volvo AC,40,31,08:30:00,11:12:00,26.7,1335,2350,4.4,False,True,False
10300,MUL-10300,2026-02-03,False,Delhi,Jaipur,ASTC,Multi-Axle Volvo,43,17,06:00:00,05:54:00,23.9,1193,2400,4.2,False,True,False
10301,AC -10301,2026-02-03,False,Delhi,Jaipur,Shrinath Travels,AC Sleeper,35,29,13:00:00,20:18:00,7.3,367,550,4.5,False,True,False
10302,NON-10302,2026-02-03,False,Delhi,Jaipur,PRTC,Non-AC Seater,50,14,12:00:00,15:00:00,27.0,1348,1100,3.7,False,True,False
10303,MUL-10303,2026-02-03,False,Delhi,Jaipur,PEPSU,Multi-Axle Volvo,43,5,15:00:00,17:42:00,26.7,1334,2650,4.3,False,True,False
10304,NON-10304,2026-02-03,False,Delhi,Jaipur,SRS Travels,Non-AC Sleeper,40,6,20:00:00,08:48:00,12.8,639,600,4.1,False,True,False
10305,AC -10305,2026-02-03,False,Delhi,Jaipur,Bharathi Travels,AC Semi-Sleeper,40,37,18:30:00,08:48:00,14.3,717,850,4.2,False,True,False
10306,NON-10306,2026-02-03,False,Delhi,Jaipur,ASTC,Non-AC Seater,50,37,23:30:00,11:36:00,12.1,603,500,3.6,True,True,False
10307,NON-10307,2026-02-03,False,Delhi,Jaipur,Konduskar Travels,Non-AC Seater,50,35,00:00:00,19:48:00,19.8,992,800,4.2,True,True,False
10308,MUL-10308,2026-02-03,False,Delhi,Agra,Raj Travels,Multi-Axle Volvo,43,30,06:00:00,13:54:00,7.9,397,800,4.4,False,True,False
10309,AC -10309,2026-02-03,False,Delhi,Agra,OSRTC,AC Sleeper,35,11,06:30:00,16:30:00,10.0,499,700,4.1,False,True,False
10310,MUL-10310,2026-02-03,False,Delhi,Agra,MSRTC,Multi-Axle Volvo,43,22,12:00:00,01:30:00,13.5,675,1350,4.3,False,True,False
10311,AC -10311,2026-02-03,False,Delhi,Agra,National Travels,AC Seater,45,18,13:00:00,17:06:00,4.1,206,200,4.0,False,True,False
10312,AC -10312,2026-02-03,False,Delhi,Agra,Paulo Travels,AC Sleeper,35,29,11:00:00,20:48:00,9.8,489,700,4.3,False,True,False
10313,AC -10313,2026-02-03,False,Delhi,Agra,OSRTC,AC Semi-Sleeper,40,6,17:30:00,06:54:00,13.4,671,800,4.1,False,True,False
10314,AC -10314,2026-02-03,False,Delhi,Agra,HRTC,AC Semi-Sleeper,40,6,19:30:00,05:54:00,10.4,518,600,4.1,False,True,False
10315,AC -10315,2026-02-03,False,Delhi,Agra,CSRTC,AC Seater,45,30,00:00:00,04:12:00,4.2,208,200,3.8,True,True,False
10316,NON-10316,2026-02-03,False,Delhi,Chandigarh,Raj Travels,Non-AC Seater,50,11,08:00:00,14:06:00,6.1,307,250,4.1,False,True,False
10317,NON-10317,2026-02-03,False,Delhi,Chandigarh,GSRTC,Non-AC Sleeper,40,19,05:00:00,12:24:00,7.4,370,350,3.6,True,True,False
10318,NON-10318,2026-02-03,False,Delhi,Chandigarh,BSRTC,Non-AC Seater,50,26,11:30:00,19:00:00,7.5,377,300,3.7,False,True,False
10319,MUL-10319,2026-02-03,False,Delhi,Chandigarh,KPN Travels,Multi-Axle Volvo,43,42,09:30:00,13:12:00,3.7,187,350,4.5,False,True,False
10320,AC -10320,2026-02-03,False,Delhi,Chandigarh,BMTC,AC Semi-Sleeper,40,35,11:00:00,21:42:00,10.7,536,650,3.9,False,True,False
10321,NON-10321,2026-02-03,False,Delhi,Chandigarh,KPN Travels,Non-AC Sleeper,40,30,20:00:00,03:42:00,7.7,385,350,4.0,False,True,False
10322,VOL-10322,2026-02-03,False,Delhi,Chandigarh,HRTC,Volvo AC,40,30,18:00:00,21:48:00,3.8,192,350,4.2,False,True,False
10323,AC -10323,2026-02-03,False,Delhi,Chandigarh,ASTC,AC Sleeper,35,13,23:00:00,05:24:00,6.4,321,450,4.3,True,True,False
10324,VOL-10324,2026-02-03,False,Delhi,Chandigarh,Jabbar Travels,Volvo AC,40,13,01:00:00,13:30:00,12.5,623,1100,4.3,True,True,False
10325,ELE-10325,2026-02-03,False,Delhi,Lucknow,Skyline Travels,Electric Bus,40,8,06:00:00,23:00:00,17.0,851,1100,4.2,False,True,False
10326,AC -10326,2026-02-03,False,Delhi,Lucknow,Bharathi Travels,AC Semi-Sleeper,40,6,06:30:00,13:00:00,6.5,323,400,4.4,False,True,False
10327,VOL-10327,2026-02-03,False,Delhi,Lucknow,SETC,Volvo AC,40,15,09:00:00,04:24:00,19.4,970,1700,4.3,False,True,False
10328,NON-10328,2026-02-03,False,Delhi,Lucknow,IntrCity SmartBus,Non-AC Seater,50,5,16:00:00,09:24:00,17.4,870,700,3.8,False,True,False
10329,NON-10329,2026-02-03,False,Delhi,Lucknow,CSRTC,Non-AC Sleeper,40,29,10:30:00,09:00:00,22.5,1126,1100,3.9,False,True,False
10330,MUL-10330,2026-02-03,False,Delhi,Lucknow,GSRTC,Multi-Axle Volvo,43,42,18:30:00,21:00:00,26.5,1324,2650,4.4,False,True,False
10331,VOL-10331,2026-02-03,False,Delhi,Lucknow,Paulo Travels,Volvo AC,40,14,20:30:00,07:36:00,11.1,557,1000,4.6,False,True,False
10332,NON-10332,2026-02-03,False,Delhi,Lucknow,Kaveri Travels,Non-AC Sleeper,40,27,23:30:00,22:06:00,22.6,1128,1100,3.9,True,True,False
10333,AC -10333,2026-02-03,False,Delhi,Lucknow,Bharathi Travels,AC Semi-Sleeper,40,17,01:00:00,01:18:00,24.3,1214,1450,4.3,True,True,False
10334,AC -10334,2026-02-03,False,Mumbai,Pune,APSRTC,AC Sleeper,35,35,06:30:00,20:24:00,37.9,1895,2750,4.3,False,True,False
10335,AC -10335,2026-02-03,False,Mumbai,Pune,DTC,AC Sleeper,35,20,08:00:00,09:24:00,25.4,1268,1850,4.2,False,True,False
10336,ELE-10336,2026-02-03,False,Mumbai,Pune,WBTC,Electric Bus,40,38,11:00:00,04:54:00,17.9,893,1150,4.1,False,True,False
10337,AC -10337,2026-02-03,False,Mumbai,Pune,OSRTC,AC Semi-Sleeper,40,38,12:00:00,00:48:00,36.8,1838,2200,4.0,False,True,False
10338,AC -10338,2026-02-03,False,Mumbai,Pune,BMTC,AC Sleeper,35,17,15:00:00,06:42:00,39.7,1987,2850,4.1,False,True,False
10339,ELE-10339,2026-02-03,False,Mumbai,Pune,RedBus Express,Electric Bus,40,36,20:00:00,09:42:00,37.7,1886,2400,4.5,False,True,False
10340,MUL-10340,2026-02-03,False,Mumbai,Pune,RedBus Express,Multi-Axle Volvo,43,8,19:00:00,22:54:00,27.9,1395,2800,4.6,False,True,False
10341,ELE-10341,2026-02-03,False,Mumbai,Pune,Kaveri Travels,Electric Bus,40,29,02:00:00,02:18:00,24.3,1214,1550,4.3,True,True,False
10342,AC -10342,2026-02-03,False,Mumbai,Goa,RedBus Express,AC Seater,45,25,06:00:00,18:18:00,12.3,616,650,4.3,False,True,False
10343,MUL-10343,2026-02-03,False,Mumbai,Goa,National Travels,Multi-Axle Volvo,43,19,08:00:00,21:48:00,13.8,692,1400,4.7,False,True,False
10344,NON-10344,2026-02-03,False,Mumbai,Goa,UPSRTC,Non-AC Seater,50,5,14:00:00,20:36:00,6.6,330,250,3.6,False,True,False
10345,NON-10345,2026-02-03,False,Mumbai,Goa,Bharathi Travels,Non-AC Sleeper,40,29,10:00:00,15:12:00,5.2,261,250,4.2,False,True,False
10346,VOL-10346,2026-02-03,False,Mumbai,Goa,ASTC,Volvo AC,40,19,09:00:00,00:36:00,15.6,779,1350,4.1,False,True,False
