bus_id,bus_name,source,dest,operator,bus_type,capacity,seats_available,departure_time,arrival_time,duration_hours,price,date,rating,is_night_service,is_weekend,is_popular_route,cancellation_allowed,live_tracking
1173,VOL-1173,Chennai,Tirupati,Goa RTC,Volvo AC,40,39,22:30:00,02:00:00,3.5,1046.5,2026-02-02,4.1,True,False,True,False,False
1174,AC -1174,Chennai,Tirupati,KSRTC,AC Semi-Sleeper,40,10,04:00:00,07:30:00,3.5,784.88,2026-02-02,4.0,True,False,True,False,False
1175,MUL-1175,Chennai,Vellore,Green Line Travels,Multi-Axle Volvo,43,23,22:00:00,01:00:00,3,986.7,2026-02-02,4.4,True,False,True,True,True
1176,AC -1176,Chennai,Vellore,SRS Travels,AC Sleeper,35,5,08:30:00,11:30:00,3,702.0,2026-02-02,4.1,False,False,True,True,False
1177,NON-1177,Chennai,Vellore,RSRTC,Non-AC Seater,50,41,12:00:00,15:00:00,3,390.0,2026-02-02,3.5,False,False,True,True,False
1178,ELE-1178,Chennai,Vellore,Green Line Travels,Electric Bus,40,31,08:00:00,11:00:00,3,624.0,2026-02-02,4.4,False,False,True,True,True
1179,NON-1179,Kochi,Trivandrum,VRL Travels,Non-AC Seater,50,50,04:00:00,09:00:00,5,672.75,2026-02-02,4.0,True,False,True,True,True
1180,AC -1180,Kochi,Trivandrum,RedBus Express,AC Sleeper,35,8,10:00:00,15:00:00,5,1053.0,2026-02-02,4.2,False,False,True,False,True
1181,AC -1181,Kochi,Trivandrum,Raj Travels,AC Semi-Sleeper,40,14,21:30:00,02:30:00,5,1009.12,2026-02-02,4.3,True,False,True,True,True
1182,VOL-1182,Kochi,Trivandrum,RedBus Express,Volvo AC,40,6,17:00:00,22:00:00,5,1170.0,2026-02-02,4.5,False,False,True,False,False
1183,VOL-1183,Kochi,Kozhikode,GSRTC,Volvo AC,40,34,11:00:00,15:00:00,4,910.0,2026-02-02,3.9,False,False,True,True,False
1184,MUL-1184,Kochi,Kozhikode,Paulo Travels,Multi-Axle Volvo,43,16,12:00:00,16:00:00,4,1001.0,2026-02-02,4.5,False,False,True,False,True
1185,AC -1185,Kochi,Kozhikode,MSRTC,AC Seater,45,11,14:00:00,18:00:00,4,637.0,2026-02-02,3.8,False,False,True,False,False
1186,AC -1186,Kochi,Kozhikode,KSRTC,AC Seater,45,40,15:00:00,19:00:00,4,637.0,2026-02-02,4.0,False,False,True,True,False
1187,NON-1187,Kochi,Kozhikode,DTC,Non-AC Sleeper,40,31,13:00:00,17:00:00,4,591.5,2026-02-02,3.9,False,False,True,False,False
1188,MUL-1188,Kochi,Kozhikode,Goa RTC,Multi-Axle Volvo,43,26,07:00:00,11:00:00,4,1001.0,2026-02-02,4.4,False,False,True,True,False
1189,ELE-1189,Kochi,Kozhikode,MSRTC,Electric Bus,40,14,09:00:00,13:00:00,4,728.0,2026-02-02,4.1,False,False,True,True,False
1190,AC -1190,Kochi,Bangalore,APSRTC,AC Sleeper,35,14,04:30:00,15:30:00,11,3229.2,2026-02-02,4.2,True,False,True,True,False
1191,AC -1191,Kochi,Bangalore,VRL Travels,AC Semi-Sleeper,40,3,10:30:00,21:30:00,11,2340.0,2026-02-02,4.3,False,False,True,True,True
1192,AC -1192,Kochi,Bangalore,TNSTC,AC Semi-Sleeper,40,18,05:30:00,16:30:00,11,2691.0,2026-02-02,4.0,True,False,True,True,False
1193,AC -1193,Kochi,Bangalore,RedBus Express,AC Seater,45,16,05:00:00,16:00:00,11,2511.6,2026-02-02,4.1,True,False,True,True,True
1194,NON-1194,Kochi,Bangalore,GSRTC,Non-AC Sleeper,40,36,10:00:00,21:00:00,11,2028.0,2026-02-02,4.0,False,False,True,True,False
1195,ELE-1195,Kochi,Bangalore,Green Line Travels,Electric Bus,40,12,12:00:00,23:00:00,11,2496.0,2026-02-02,4.4,False,False,True,False,True
1196,AC -1196,Kochi,Bangalore,Greenline Travels,AC Sleeper,35,7,22:30:00,09:30:00,11,3229.2,2026-02-02,4.2,True,False,True,True,True
1197,MUL-1197,Kochi,Coimbatore,TNSTC,Multi-Axle Volvo,43,18,14:00:00,18:00:00,4,1001.0,2026-02-02,4.3,False,False,True,True,False
1198,NON-1198,Kochi,Coimbatore,Orange Travels,Non-AC Sleeper,40,34,22:30:00,02:30:00,4,680.23,2026-02-02,3.9,True,False,True,True,True
1199,NON-1199,Kochi,Coimbatore,TNSTC,Non-AC Sleeper,40,9,23:30:00,03:30:00,4,680.23,2026-02-02,4.0,True,False,True,True,False
1200,AC -1200,Kochi,Coimbatore,MSRTC,AC Semi-Sleeper,40,39,04:30:00,08:30:00,4,784.88,2026-02-02,3.7,True,False,True,True,False
1201,NON-1201,Kochi,Coimbatore,Greenline Travels,Non-AC Sleeper,40,34,09:30:00,13:30:00,4,591.5,2026-02-02,4.2,False,False,True,True,True
1202,AC -1202,Kochi,Coimbatore,APSRTC,AC Sleeper,35,7,08:00:00,12:00:00,4,819.0,2026-02-02,3.8,False,False,True,False,False
1203,VOL-1203,Kochi,Coimbatore,SETC,Volvo AC,40,6,22:00:00,02:00:00,4,1046.5,2026-02-02,4.1,True,False,True,True,False
1204,NON-1204,Trivandrum,Kanyakumari,Mahasagar Travels,Non-AC Sleeper,40,29,06:00:00,08:30:00,2.5,422.5,2026-02-02,4.2,False,False,True,False,True
1205,VOL-1205,Trivandrum,Kanyakumari,Greenline Travels,Volvo AC,40,24,05:00:00,07:30:00,2.5,747.5,2026-02-02,4.5,True,False,True,False,True
1206,MUL-1206,Trivandrum,Kanyakumari,DTC,Multi-Axle Volvo,43,26,23:00:00,01:30:00,2.5,822.25,2026-02-02,4.2,True,False,True,True,False
1207,AC -1207,Trivandrum,Kanyakumari,Orange Travels,AC Semi-Sleeper,40,26,23:30:00,02:00:00,2.5,560.62,2026-02-02,4.3,True,False,True,True,False
1208,AC -1208,Trivandrum,Kanyakumari,SRS Travels,AC Semi-Sleeper,40,34,10:30:00,13:00:00,2.5,487.5,2026-02-02,4.1,False,False,True,True,True
1209,AC -1209,Trivandrum,Kanyakumari,DTC,AC Sleeper,35,35,07:00:00,09:30:00,2.5,585.0,2026-02-02,3.9,False,False,True,True,False
1210,MUL-1210,Kozhikode,Bangalore,SETC,Multi-Axle Volvo,43,42,13:00:00,22:00:00,9,2717.0,2026-02-02,4.1,False,False,True,True,False
1211,AC -1211,Kozhikode,Bangalore,SETC,AC Sleeper,35,34,08:00:00,17:00:00,9,2223.0,2026-02-02,4.1,False,False,True,False,False
1212,AC -1212,Kozhikode,Bangalore,APSRTC,AC Semi-Sleeper,40,35,12:00:00,21:00:00,9,1852.5,2026-02-02,3.8,False,False,True,True,False
1213,AC -1213,Kozhikode,Bangalore,Kerala RTC,AC Semi-Sleeper,40,19,05:30:00,14:30:00,9,2130.38,2026-02-02,3.9,True,False,True,True,False
1214,AC -1214,Kolkata,Siliguri,SR Travels,AC Sleeper,35,25,20:30:00,06:30:00,10,2421.9,2026-02-02,4.1,True,False,True,True,False
1215,AC -1215,Kolkata,Siliguri,RedBus Express,AC Seater,45,11,18:00:00,04:00:00,10,1638.0,2026-02-02,4.2,False,False,True,True,False
1216,MUL-1216,Kolkata,Siliguri,Jabbar Travels,Multi-Axle Volvo,43,37,13:00:00,23:00:00,10,2574.0,2026-02-02,4.3,False,False,True,True,False
1217,AC -1217,Kolkata,Siliguri,GSRTC,AC Seater,45,34,09:00:00,19:00:00,10,1638.0,2026-02-02,4.0,False,False,True,False,False
1218,MUL-1218,Kolkata,Siliguri,GSRTC,Multi-Axle Volvo,43,8,09:30:00,19:30:00,10,2574.0,2026-02-02,4.1,False,False,True,False,False
1219,MUL-1219,Kolkata,Patna,Paulo Travels,Multi-Axle Volvo,43,20,15:00:00,23:00:00,8,1859.0,2026-02-02,4.4,False,False,True,False,True
1220,AC -1220,Kolkata,Patna,RSRTC,AC Seater,45,27,11:00:00,19:00:00,8,1183.0,2026-02-02,4.1,False,False,True,True,False
1221,ELE-1221,Kolkata,Patna,Green Line Travels,Electric Bus,40,14,10:00:00,18:00:00,8,1352.0,2026-02-02,4.2,False,False,True,True,True
1222,VOL-1222,Kolkata,Patna,Parveen Travels,Volvo AC,40,0,13:00:00,21:00:00,8,1690.0,2026-02-02,4.5,False,False,True,True,True
1223,VOL-1223,Kolkata,Patna,Konduskar Travels,Volvo AC,40,19,05:30:00,13:30:00,8,1943.5,2026-02-02,4.5,True,False,True,True,False
1224,AC -1224,Kolkata,Patna,Orange Travels,AC Seater,45,4,04:30:00,12:30:00,8,1360.45,2026-02-02,4.1,True,False,True,False,False
1225,NON-1225,Kolkata,Patna,Mahasagar Travels,Non-AC Sleeper,40,32,06:30:00,14:30:00,8,1098.5,2026-02-02,4.0,False,False,True,True,True
1226,VOL-1226,Kolkata,Bhubaneswar,Green Line Travels,Volvo AC,40,4,04:00:00,12:00:00,8,2541.5,2026-02-02,4.5,True,False,True,True,False
1227,AC -1227,Kolkata,Bhubaneswar,KSRTC,AC Seater,45,0,19:00:00,03:00:00,8,1547.0,2026-02-02,3.7,False,False,True,False,False
1228,AC -1228,Kolkata,Bhubaneswar,Jabbar Travels,AC Semi-Sleeper,40,5,09:30:00,17:30:00,8,1657.5,2026-02-02,4.2,False,False,True,False,False
1229,NON-1229,Kolkata,Bhubaneswar,Sharma Travels,Non-AC Seater,50,29,05:30:00,13:30:00,8,1270.75,2026-02-02,4.0,True,False,True,False,True
1230,NON-1230,Kolkata,Bhubaneswar,Parveen Travels,Non-AC Seater,50,41,11:00:00,19:00:00,8,1105.0,2026-02-02,3.8,False,False,True,True,False
1231,MUL-1231,Kolkata,Bhubaneswar,SRS Travels,Multi-Axle Volvo,43,33,09:00:00,17:00:00,8,2431.0,2026-02-02,4.3,False,False,True,True,True
1232,NON-1232,Kolkata,Bhubaneswar,Shrinath Travels,Non-AC Seater,50,37,12:00:00,20:00:00,8,1105.0,2026-02-02,3.8,False,False,True,True,True
1233,AC -1233,Kolkata,Ranchi,APSRTC,AC Sleeper,35,15,09:30:00,17:30:00,8,1638.0,2026-02-02,3.9,False,False,True,True,False
1234,AC -1234,Kolkata,Ranchi,Kerala RTC,AC Semi-Sleeper,40,35,23:00:00,07:00:00,8,1569.75,2026-02-02,4.1,True,False,True,True,False
1235,NON-1235,Kolkata,Ranchi,OSRTC,Non-AC Seater,50,29,19:00:00,03:00:00,8,910.0,2026-02-02,3.7,False,False,True,False,False
1236,MUL-1236,Kolkata,Ranchi,GSRTC,Multi-Axle Volvo,43,1,11:30:00,19:30:00,8,2002.0,2026-02-02,4.1,False,False,True,False,False
1237,AC -1237,Ahmedabad,Surat,Greenline Travels,AC Seater,45,19,10:30:00,14:00:00,3.5,637.0,2026-02-02,4.1,False,False,True,True,True
1238,NON-1238,Ahmedabad,Surat,RSRTC,Non-AC Sleeper,40,16,23:30:00,03:00:00,3.5,680.23,2026-02-02,3.8,True,False,True,True,False
1239,ELE-1239,Ahmedabad,Surat,HRTC,Electric Bus,40,25,11:00:00,14:30:00,3.5,728.0,2026-02-02,3.9,False,False,True,False,False
1240,ELE-1240,Ahmedabad,Surat,MSRTC,Electric Bus,40,21,20:30:00,00:00:00,3.5,837.2,2026-02-02,4.2,True,False,True,True,False
1241,MUL-1241,Ahmedabad,Surat,SETC,Multi-Axle Volvo,43,39,07:00:00,10:30:00,3.5,1001.0,2026-02-02,4.1,False,False,True,True,False
1242,AC -1242,Ahmedabad,Surat,Kerala RTC,AC Semi-Sleeper,40,14,08:00:00,11:30:00,3.5,682.5,2026-02-02,3.8,False,False,True,True,False
1243,NON-1243,Ahmedabad,Vadodara,GSRTC,Non-AC Sleeper,40,28,11:30:00,13:30:00,2,422.5,2026-02-02,3.7,False,False,True,True,False
1244,AC -1244,Ahmedabad,Vadodara,GSRTC,AC Semi-Sleeper,40,0,04:30:00,06:30:00,2,560.62,2026-02-02,4.0,True,False,True,True,False
1245,AC -1245,Ahmedabad,Vadodara,MSRTC,AC Semi-Sleeper,40,35,15:00:00,17:00:00,2,487.5,2026-02-02,4.0,False,False,True,False,False
1246,NON-1246,Ahmedabad,Vadodara,SRS Travels,Non-AC Sleeper,40,18,12:00:00,14:00:00,2,422.5,2026-02-02,4.0,False,False,True,True,False
1247,NON-1247,Ahmedabad,Vadodara,Green Line Travels,Non-AC Sleeper,40,1,20:00:00,22:00:00,2,485.87,2026-02-02,4.0,True,False,True,True,True
1248,VOL-1248,Ahmedabad,Vadodara,Goa RTC,Volvo AC,40,12,07:30:00,09:30:00,2,650.0,2026-02-02,3.9,False,False,True,False,False
1249,AC -1249,Ahmedabad,Rajkot,GSRTC,AC Seater,45,15,04:30:00,08:30:00,4,837.2,2026-02-02,3.8,True,False,True,True,False
1250,VOL-1250,Ahmedabad,Rajkot,National Travels,Volvo AC,40,38,05:00:00,09:00:00,4,1196.0,2026-02-02,4.6,True,False,True,True,True
1251,AC -1251,Ahmedabad,Rajkot,Orange Travels,AC Semi-Sleeper,40,18,11:00:00,15:00:00,4,780.0,2026-02-02,4.1,False,False,True,True,True
1252,AC -1252,Ahmedabad,Rajkot,SETC,AC Sleeper,35,14,08:30:00,12:30:00,4,936.0,2026-02-02,4.1,False,False,True,False,False
1253,NON-1253,Ahmedabad,Rajkot,Orange Travels,Non-AC Sleeper,40,2,20:00:00,00:00:00,4,777.4,2026-02-02,4.1,True,False,True,True,False
1254,ELE-1254,Ahmedabad,Rajkot,DTC,Electric Bus,40,37,08:00:00,12:00:00,4,832.0,2026-02-02,3.8,False,False,True,False,False
1255,VOL-1255,Surat,Mumbai,DTC,Volvo AC,40,39,21:30:00,02:30:00,5,1495.0,2026-02-02,4.1,True,False,True,True,False
1256,AC -1256,Surat,Mumbai,Mahasagar Travels,AC Seater,45,20,20:30:00,01:30:00,5,1046.5,2026-02-02,4.3,True,False,True,True,True
1257,NON-1257,Surat,Mumbai,KSRTC,Non-AC Seater,50,30,04:00:00,09:00:00,5,747.5,2026-02-02,3.7,True,False,True,True,False
1258,NON-1258,Surat,Mumbai,APSRTC,Non-AC Seater,50,33,08:00:00,13:00:00,5,650.0,2026-02-02,3.7,False,False,True,True,False
1259,NON-1259,Surat,Mumbai,Jabbar Travels,Non-AC Seater,50,14,13:00:00,18:00:00,5,650.0,2026-02-02,4.2,False,False,True,True,True
1260,NON-1260,Hyderabad,Vijayawada,KPN Travels,Non-AC Seater,50,38,16:00:00,21:00:00,5,650.0,2026-02-02,4.0,False,False,True,False,True
1261,AC -1261,Hyderabad,Vijayawada,Neeta Travels,AC Seater,45,27,18:00:00,23:00:00,5,910.0,2026-02-02,4.3,False,False,True,True,False
1262,MUL-1262,Hyderabad,Vijayawada,Konduskar Travels,Multi-Axle Volvo,43,35,14:00:00,19:00:00,5,1430.0,2026-02-02,4.4,False,False,True,True,True
1263,AC -1263,Hyderabad,Vijayawada,Neeta Travels,AC Seater,45,43,08:00:00,13:00:00,5,910.0,2026-02-02,4.1,False,False,True,True,True
1264,NON-1264,Hyderabad,Vijayawada,Parveen Travels,Non-AC Sleeper,40,29,23:30:00,04:30:00,5,971.75,2026-02-02,4.3,True,False,True,True,False
1265,NON-1265,Hyderabad,Vijayawada,RSRTC,Non-AC Seater,50,5,17:00:00,22:00:00,5,650.0,2026-02-02,3.5,False,False,True,True,False
1266,ELE-1266,Hyderabad,Visakhapatnam,MSRTC,Electric Bus,40,22,07:30:00,17:30:00,10,1768.0,2026-02-02,4.1,False,False,True,False,False
1267,AC -1267,Hyderabad,Visakhapatnam,UPSRTC,AC Seater,45,20,06:00:00,16:00:00,10,1547.0,2026-02-02,3.8,False,False,True,True,False
1268,AC -1268,Hyderabad,Visakhapatnam,MSRTC,AC Semi-Sleeper,40,31,07:00:00,17:00:00,10,1657.5,2026-02-02,3.9,False,False,True,True,False
1269,NON-1269,Hyderabad,Visakhapatnam,SR Travels,Non-AC Seater,50,27,10:30:00,20:30:00,10,1105.0,2026-02-02,3.9,False,False,True,True,True
1270,NON-1270,Hyderabad,Visakhapatnam,Shrinath Travels,Non-AC Sleeper,40,7,16:00:00,02:00:00,10,1436.5,2026-02-02,3.9,False,False,True,True,True
1271,ELE-1271,Hyderabad,Visakhapatnam,APSRTC,Electric Bus,40,38,09:30:00,19:30:00,10,1768.0,2026-02-02,3.8,False,False,True,True,False
1272,AC -1272,Hyderabad,Visakhapatnam,OSRTC,AC Seater,45,28,22:00:00,08:00:00,10,1779.05,2026-02-02,4.0,True,False,True,False,False
1273,AC -1273,Pune,Goa,Kallada Travels,AC Sleeper,35,2,07:00:00,17:00:00,10,2106.0,2026-02-02,4.2,False,False,True,True,True
1274,AC -1274,Pune,Goa,Jabbar Travels,AC Seater,45,2,11:30:00,21:30:00,10,1638.0,2026-02-02,4.1,False,False,True,False,True
1275,VOL-1275,Pune,Goa,HRTC,Volvo AC,40,24,17:00:00,03:00:00,10,2340.0,2026-02-02,4.2,False,False,True,False,False
1276,VOL-1276,Pune,Goa,HRTC,Volvo AC,40,20,16:00:00,02:00:00,10,2340.0,2026-02-02,4.0,False,False,True,True,False
1277,AC -1277,Jaipur,Udaipur,Raj Travels,AC Seater,45,43,22:00:00,04:00:00,6,1151.15,2026-02-02,4.2,True,False,True,True,True
1278,AC -1278,Jaipur,Udaipur,TNSTC,AC Semi-Sleeper,40,7,13:00:00,19:00:00,6,1072.5,2026-02-02,3.9,False,False,True,True,False
1279,MUL-1279,Jaipur,Udaipur,GSRTC,Multi-Axle Volvo,43,0,04:30:00,10:30:00,6,1808.95,2026-02-02,4.3,True,False,True,True,False
1280,AC -1280,Jaipur,Udaipur,MSRTC,AC Semi-Sleeper,40,16,17:00:00,23:00:00,6,1072.5,2026-02-02,3.9,False,False,True,True,False
1281,NON-1281,Jaipur,Udaipur,DTC,Non-AC Seater,50,11,14:00:00,20:00:00,6,715.0,2026-02-02,3.5,False,False,True,True,False
1282,AC -1282,Delhi,Chandigarh,Neeta Travels,AC Semi-Sleeper,40,30,05:00:00,10:00:00,5,1345.5,2026-02-03,4.3,True,False,True,True,True
1283,MUL-1283,Delhi,Chandigarh,UPSRTC,Multi-Axle Volvo,43,3,07:00:00,12:00:00,5,1716.0,2026-02-03,4.0,False,False,True,True,False
1284,NON-1284,Delhi,Chandigarh,Goa RTC,Non-AC Seater,50,8,21:00:00,02:00:00,5,897.0,2026-02-03,3.9,True,False,True,True,False
1285,AC -1285,Delhi,Chandigarh,Raj Travels,AC Sleeper,35,8,22:00:00,03:00:00,5,1614.6,2026-02-03,4.2,True,False,True,False,False
1286,AC -1286,Delhi,Jaipur,Parveen Travels,AC Sleeper,35,22,20:00:00,01:30:00,5.5,2018.25,2026-02-03,4.2,True,False,True,False,True
1287,ELE-1287,Delhi,Jaipur,Kerala RTC,Electric Bus,40,27,06:00:00,11:30:00,5.5,1560.0,2026-02-03,4.2,False,False,True,True,False
1288,VOL-1288,Delhi,Jaipur,UPSRTC,Volvo AC,40,5,11:00:00,16:30:00,5.5,1950.0,2026-02-03,4.2,False,False,True,True,False
1289,ELE-1289,Delhi,Jaipur,OSRTC,Electric Bus,40,2,16:00:00,21:30:00,5.5,1560.0,2026-02-03,3.8,False,False,True,True,False
1290,MUL-1290,Delhi,Jaipur,Kallada Travels,Multi-Axle Volvo,43,36,10:00:00,15:30:00,5.5,2145.0,2026-02-03,4.5,False,False,True,True,True
1291,AC -1291,Delhi,Jaipur,Raj Travels,AC Seater,45,25,23:30:00,05:00:00,5.5,1569.75,2026-02-03,4.3,True,False,True,True,True
1292,VOL-1292,Delhi,Jaipur,Jabbar Travels,Volvo AC,40,25,04:30:00,10:00:00,5.5,2242.5,2026-02-03,4.3,True,False,True,True,True
1293,AC -1293,Delhi,Agra,RSRTC,AC Seater,45,6,21:00:00,01:00:00,4,1151.15,2026-02-03,3.8,True,False,True,True,False
1294,AC -1294,Delhi,Agra,VRL Travels,AC Sleeper,35,32,11:00:00,15:00:00,4,1287.0,2026-02-03,4.3,False,False,True,True,False
1295,AC -1295,Delhi,Agra,RSRTC,AC Sleeper,35,25,22:30:00,02:30:00,4,1480.05,2026-02-03,3.9,True,False,True,True,False
1296,AC -1296,Delhi,Agra,UPSRTC,AC Seater,45,45,12:00:00,16:00:00,4,1001.0,2026-02-03,4.0,False,False,True,True,False
1297,AC -1297,Delhi,Lucknow,Paulo Travels,AC Seater,45,34,20:30:00,04:30:00,8,1674.4,2026-02-03,4.3,True,False,True,True,True
1298,VOL-1298,Delhi,Lucknow,KPN Travels,Volvo AC,40,29,06:30:00,14:30:00,8,2080.0,2026-02-03,4.5,False,False,True,True,True
1299,NON-1299,Delhi,Lucknow,HRTC,Non-AC Seater,50,14,08:30:00,16:30:00,8,1040.0,2026-02-03,3.8,False,False,True,True,False
1300,NON-1300,Delhi,Lucknow,Orange Travels,Non-AC Sleeper,40,22,16:00:00,00:00:00,8,1352.0,2026-02-03,4.3,False,False,True,True,False
1301,VOL-1301,Delhi,Lucknow,DTC,Volvo AC,40,34,07:30:00,15:30:00,8,2080.0,2026-02-03,3.9,False,False,True,False,False
1302,AC -1302,Delhi,Lucknow,KSRTC,AC Sleeper,35,25,04:00:00,12:00:00,8,2152.8,2026-02-03,4.0,True,False,True,True,False
1303,AC -1303,Delhi,Lucknow,KPN Travels,AC Semi-Sleeper,40,11,21:00:00,05:00:00,8,1794.0,2026-02-03,4.0,True,False,True,True,True
1304,NON-1304,Delhi,Shimla,Raj Travels,Non-AC Sleeper,40,28,10:00:00,18:00:00,8,1521.0,2026-02-03,4.2,False,False,True,True,False
1305,NON-1305,Delhi,Shimla,SETC,Non-AC Seater,50,45,10:30:00,18:30:00,8,1170.0,2026-02-03,3.7,False,False,True,True,False
1306,ELE-1306,Delhi,Shimla,KPN Travels,Electric Bus,40,40,06:30:00,14:30:00,8,1872.0,2026-02-03,4.2,False,False,True,True,False
1307,NON-1307,Delhi,Shimla,Orange Travels,Non-AC Sleeper,40,40,04:30:00,12:30:00,8,1749.15,2026-02-03,4.3,True,False,True,False,False
1308,NON-1308,Delhi,Shimla,GSRTC,Non-AC Seater,50,49,14:00:00,22:00:00,8,1170.0,2026-02-03,3.6,False,False,True,True,False
1309,NON-1309,Delhi,Shimla,UPSRTC,Non-AC Seater,50,7,08:30:00,16:30:00,8,1170.0,2026-02-03,3.6,False,False,True,True,False
1310,AC -1310,Delhi,Shimla,GSRTC,AC Seater,45,31,23:30:00,07:30:00,8,1883.7,2026-02-03,3.8,True,False,True,True,False
1311,AC -1311,Delhi,Manali,Greenline Travels,AC Seater,45,29,21:00:00,10:00:00,13,2930.2,2026-02-03,4.1,True,False,True,True,True
1312,MUL-1312,Delhi,Manali,UPSRTC,Multi-Axle Volvo,43,7,09:30:00,22:30:00,13,4004.0,2026-02-03,4.3,False,False,True,True,False
1313,VOL-1313,Delhi,Manali,Konduskar Travels,Volvo AC,40,34,13:00:00,02:00:00,13,3640.0,2026-02-03,4.3,False,False,True,False,True
1314,AC -1314,Delhi,Manali,Parveen Travels,AC Semi-Sleeper,40,26,22:30:00,11:30:00,13,3139.5,2026-02-03,4.3,True,False,True,True,True
1315,NON-1315,Delhi,Manali,Kerala RTC,Non-AC Sleeper,40,1,06:30:00,19:30:00,13,2366.0,2026-02-03,3.6,False,False,True,False,False
1316,AC -1316,Delhi,Haridwar,KPN Travels,AC Sleeper,35,14,12:00:00,17:30:00,5.5,1521.0,2026-02-03,4.2,False,False,True,True,False
1317,AC -1317,Delhi,Haridwar,IntrCity SmartBus,AC Seater,45,41,09:30:00,15:00:00,5.5,1183.0,2026-02-03,4.3,False,False,True,True,False
1318,VOL-1318,Delhi,Haridwar,RedBus Express,Volvo AC,40,11,14:00:00,19:30:00,5.5,1690.0,2026-02-03,4.4,False,False,True,True,False
1319,NON-1319,Delhi,Haridwar,MSRTC,Non-AC Sleeper,40,2,09:00:00,14:30:00,5.5,1098.5,2026-02-03,3.8,False,False,True,True,False
1320,ELE-1320,Delhi,Haridwar,Parveen Travels,Electric Bus,40,6,05:00:00,10:30:00,5.5,1554.8,2026-02-03,4.3,True,False,True,True,True
1321,VOL-1321,Delhi,Dehradun,RedBus Express,Volvo AC,40,9,08:00:00,14:00:00,6,1820.0,2026-02-03,4.6,False,False,True,True,True
1322,AC -1322,Delhi,Dehradun,MSRTC,AC Semi-Sleeper,40,9,21:30:00,03:30:00,6,1569.75,2026-02-03,4.0,True,False,True,False,False
1323,VOL-1323,Delhi,Dehradun,RedBus Express,Volvo AC,40,33,13:00:00,19:00:00,6,1820.0,2026-02-03,4.4,False,False,True,True,False
1324,VOL-1324,Delhi,Dehradun,SR Travels,Volvo AC,40,11,22:00:00,04:00:00,6,2093.0,2026-02-03,4.5,True,False,True,True,True
1325,AC -1325,Delhi,Dehradun,Konduskar Travels,AC Seater,45,30,04:00:00,10:00:00,6,1465.1,2026-02-03,4.3,True,False,True,True,False
1326,NON-1326,Mumbai,Pune,RSRTC,Non-AC Sleeper,40,34,23:00:00,02:30:00,3.5,874.58,2026-02-03,3.8,True,False,True,True,False
1327,ELE-1327,Mumbai,Pune,KSRTC,Electric Bus,40,30,13:00:00,16:30:00,3.5,936.0,2026-02-03,4.0,False,False,True,False,False
1328,VOL-1328,Mumbai,Pune,Kerala RTC,Volvo AC,40,36,22:30:00,02:00:00,3.5,1345.5,2026-02-03,4.1,True,False,True,False,False
1329,ELE-1329,Mumbai,Pune,Kerala RTC,Electric Bus,40,23,10:30:00,14:00:00,3.5,936.0,2026-02-03,4.1,False,False,True,False,False
1330,NON-1330,Mumbai,Nashik,APSRTC,Non-AC Seater,50,33,19:00:00,23:00:00,4,455.0,2026-02-03,3.9,False,False,True,False,False
1331,MUL-1331,Mumbai,Nashik,IntrCity SmartBus,Multi-Axle Volvo,43,20,10:00:00,14:00:00,4,1001.0,2026-02-03,4.6,False,False,True,False,True
1332,VOL-1332,Mumbai,Nashik,IntrCity SmartBus,Volvo AC,40,36,22:00:00,02:00:00,4,1046.5,2026-02-03,4.4,True,False,True,True,True
1333,NON-1333,Mumbai,Nashik,VRL Travels,Non-AC Sleeper,40,5,10:30:00,14:30:00,4,591.5,2026-02-03,3.9,False,False,True,True,False
1334,AC -1334,Mumbai,Goa,IntrCity SmartBus,AC Seater,45,33,19:00:00,07:00:00,12,2184.0,2026-02-03,4.0,False,False,True,True,False
1335,ELE-1335,Mumbai,Goa,Paulo Travels,Electric Bus,40,3,23:00:00,11:00:00,12,2870.4,2026-02-03,4.1,True,False,True,True,True
1336,VOL-1336,Mumbai,Goa,SR Travels,Volvo AC,40,28,22:30:00,10:30:00,12,3588.0,2026-02-03,4.5,True,False,True,True,True
1337,NON-1337,Mumbai,Goa,Raj Travels,Non-AC Sleeper,40,34,11:00:00,23:00:00,12,2028.0,2026-02-03,4.1,False,False,True,True,False
1338,ELE-1338,Mumbai,Goa,Goa RTC,Electric Bus,40,5,06:00:00,18:00:00,12,2496.0,2026-02-03,4.2,False,False,True,True,False
1339,MUL-1339,Mumbai,Goa,DTC,Multi-Axle Volvo,43,42,10:00:00,22:00:00,12,3432.0,2026-02-03,4.3,False,False,True,False,False
1340,AC -1340,Mumbai,Ahmedabad,KSRTC,AC Sleeper,35,22,23:00:00,08:00:00,9,2421.9,2026-02-03,4.2,True,False,True,True,False
1341,VOL-1341,Mumbai,Ahmedabad,Greenline Travels,Volvo AC,40,29,23:30:00,08:30:00,9,2691.0,2026-02-03,4.2,True,False,True,True,False
1342,ELE-1342,Mumbai,Ahmedabad,SR Travels,Electric Bus,40,33,05:30:00,14:30:00,9,2152.8,2026-02-03,4.2,True,False,True,True,True
1343,VOL-1343,Mumbai,Ahmedabad,Jabbar Travels,Volvo AC,40,26,10:30:00,19:30:00,9,2340.0,2026-02-03,4.4,False,False,True,True,False
